P,Car,Driver,Lap,LapTime,Diff,Gap,Status,Speed,LSP,Team,Engine,Flag,S1,S1_OT,P2,P2_OT,L4,L4_OT,S2A,S2A_OT,S2,S2_OT,L5,L5_OT,L7,L7_OT,L3,L3_OT,S2B,S2B_OT,T2,T2_OT,S3A,S3A_OT,S3,S3_OT,S3B,S3B_OT,T3,T3_OT,S4A,S4A_OT,S4,S4_OT,PIC,PIC_OT,S4B,S4B_OT,L6,L6_OT,S5,S5_OT,P1,P1_OT,L2,L2_OT,ElapsedTime,GapOnTrack,LeaderLap,TOD,MinimumGap,MinGapOnStraight,Tire,OT_Remain,OT_Used,Track,Ambient,Humidity,Pressure,WindSpeed,WindDirection,WindChill,Brake,Throttle,
14,28,Ryan Hunter-Reay,36,29.021,0.3463,0.0796,T,178.62926846077,2,Andretti Autosport,Honda,G,2.5958,False,,,,,4.9548,False,9.8204,False,,,,,,,4.8656,False,174.712238665727,False,2.5118,False,4.9625,False,2.4507,False,180.986758055685,False,4.6697,False,9.2771,False,,,4.6074,False,,,2.3652,False,,,,,4823.2312,8.8488,78,14:49:01.910,3.4552,4.0967,P,0,0,79,72,79,29.31,3,NE,0,0,0,
4,9,Scott Dixon,38,207.2413,0.0482,0.0155,T,25.0143190570605,1,Chip Ganassi Racing,Honda,G,,,2.6647561252622,False,,,,,,,17.9389,False,282.626,False,34.7882,False,8.532,False,127.232811096697,False,3.1433,False,5.7712,False,2.6279,False,175.581829985639,False,4.5953,False,8.8658,False,,,4.2705,False,,,2.2123,False,,,,,4823.6869,0.4577,78,14:49:02.366,0.2112,0.4577,P,0,0,79,72,79,29.31,3,NE,0,0,0,
2,5,Pato O'Ward,56,24.7016,0.0256,0.0256,T,209.864948019562,19,Arrow McLaren SP,Chevy,G,2.1418,False,,,,,3.9406,False,7.911,False,,,,,,,3.9704,False,208.416038110361,False,2.0903,False,4.1632,False,2.0729,False,206.401332069101,False,4.2584,False,8.3317,False,,,4.0733,False,,,2.1539,False,,,,,4823.7171,0.0311,78,14:49:02.396,0.0311,0.0311,P,0,0,79,72,79,29.31,3,NE,0,0,0,
7,7,Felix Rosenqvist,49,24.6744,0.0866,0.0357,T,210.096294134812,10,Arrow McLaren SP,Chevy,G,2.0989,False,,,,,4.0322,False,8.025,False,,,,,,,3.9928,False,209.33014354067,False,2.0866,False,4.2498,False,2.1632,False,200.485207898106,False,4.1454,False,8.1628,False,,,4.0174,False,,,2.1379,False,,,,,4824.0399,0.3224,78,14:49:02.719,0.3071,0.3071,P,0,0,79,72,79,29.31,3,NE,0,0,0,
5,22,Simon Pagenaud,59,24.3609,0.0499,0.0017,T,212.800019703706,12,Team Penske,Chevy,G,2.1041,False,,,,,3.8744,False,7.8099,False,,,,,,,3.9355,False,211.733725564623,False,2.052,False,4.0779,False,2.0259,False,210.088978861635,False,4.186,False,8.2462,False,,,4.0602,False,,,2.1228,False,,,,,4824.6014,0.5615,78,14:49:03.281,0.4932,0.4932,P,0,0,79,72,79,29.31,3,NE,0,0,0,
16,12,Will Power,48,24.265,0.3928,0.0048,T,213.641046775191,5,Team Penske,Chevy,G,2.1022,False,,,,,3.841,False,8.0043,False,,,,,,,4.1633,False,202.385541622259,False,2.137,False,4.1838,False,2.0468,False,216.652506372133,False,3.9363,False,7.8841,False,,,3.9478,False,,,2.0906,False,,,,,4825.3796,0.7791,78,14:49:04.059,0.7791,0.7791,P,0,0,79,72,79,29.31,3,NE,0,0,0,
12,59,Conor Daly,48,24.0275,0.2336,0.0103,T,215.752783269171,8,Carlin,Chevy,G,2.1032,False,,,,,3.9209,False,7.9577,False,,,,,,,4.0368,False,206.506397649182,False,2.0993,False,4.1176,False,2.0183,False,219.287469287469,False,3.8781,False,7.7717,False,,,3.8936,False,,,2.0773,False,,,,,4825.6869,0.3071,78,14:49:04.366,0.2946,0.3071,P,0,0,79,72,79,29.31,3,NE,0,0,0,
23,4,Dalton Kellett,79,43.1005,0.6662,0.0994,T,120.277026948643,1,AJ Foyt Enterprises,Chevy,G,,,59.8608102939278,False,,,,,,,18.153,False,164.2431,False,35.4236,False,8.6036,False,116.058308734607,False,3.3466,False,6.0638,False,2.7172,False,171.608214120904,False,4.6731,False,8.9814,False,,,4.3083,False,,,2.2254,False,,,,,4828.6963,3.0067,79,14:49:07.375,0.0116,0.9527,P,0,0,79,72,79,29.31,3,NE,0,0,0,
20,3,Scott McLaughlin,63,24.6578,0.4942,0.0524,T,210.237734104421,16,Team Penske,Chevy,G,2.1368,False,,,,,3.906,False,7.9163,False,,,,,,,4.0103,False,207.775579094401,False,2.0889,False,4.1348,False,2.0459,False,212.398857686816,False,4.1449,False,8.2954,False,,,4.1505,False,,,2.1745,False,,,,,4828.7148,0.0197,78,14:49:07.394,0.0197,0.0197,P,0,0,79,72,79,29.31,3,NE,0,0,0,
24,51,Pietro Fittipald,67,24.5717,0.7472,0.0810,T,210.974413654733,30,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.1308,False,,,,,4.0336,False,8.1601,False,,,,,,,4.1265,False,201.932214127336,False,2.1502,False,4.2182,False,2.068,False,214.136615561794,False,3.9788,False,7.951,False,,,3.9722,False,,,2.1116,False,,,,,4831.1064,2.3916,79,14:49:09.786,0.3803,2.3916,P,0,0,79,72,79,29.31,3,NE,0,0,0,
3,30,Takuma Sato,56,24.4684,0.0327,0.0071,T,211.865099475242,23,Rahal Letterman Lanigan Racing,Honda,G,2.1214,False,,,,,4.194,False,8.3691,False,,,,,,,4.1751,False,203.553345801213,False,2.1223,False,4.1507,False,2.0284,False,218.932443703086,False,3.8873,False,7.7629,False,,,3.8756,False,,,2.0643,False,,,,,4831.1653,0.0595,79,14:49:09.844,0.0595,0.0595,P,0,0,79,72,79,29.31,3,NE,0,0,0,
10,15,Graham Rahal,58,24.5761,0.1621,0.0043,T,210.936641696608,13,Rahal Letterman Lanigan Racing,Honda,G,2.0987,False,,,,,4.2415,False,8.4452,False,,,,,,,4.2037,False,202.083097475376,False,2.1334,False,4.168,False,2.0346,False,218.049888837312,False,3.8965,False,7.7997,False,,,3.9032,False,,,2.0645,False,,,,,4831.5288,0.3635,79,14:49:10.208,0.2331,0.2331,P,0,0,79,72,79,29.31,3,NE,0,0,0,
11,10,Alex Palou,75,24.451,0.2233,0.0612,T,212.015868471637,18,Chip Ganassi Racing,Honda,G,2.1055,False,,,,,4.0849,False,8.2846,False,,,,,,,4.1997,False,202.183811702875,False,2.1336,False,4.1692,False,2.0356,False,218.284540318439,False,3.9039,False,7.8139,False,,,3.91,False,,,2.0778,False,,,,,4832.0749,0.5461,79,14:49:10.754,0.2968,0.2968,P,0,0,79,72,79,29.31,3,NE,0,0,0,
6,8,Marcus Ericsson,69,24.5613,0.0509,0.0010,T,211.063746625789,7,Chip Ganassi Racing,Honda,G,2.1377,False,,,,,4.2247,False,8.3571,False,,,,,,,4.1324,False,204.219389973228,False,2.1191,False,4.1441,False,2.025,False,216.710372960373,False,3.932,False,7.8371,False,,,3.9051,False,,,2.0853,False,,,,,4832.3867,0.3118,79,14:49:11.066,0.2015,0.2015,P,0,0,79,72,79,29.31,3,NE,0,0,0,
8,2,Josef Newgarden,44,23.9585,0.1504,0.0638,T,216.374146962456,4,Team Penske,Chevy,G,2.0848,False,,,,,3.9036,False,7.9548,False,,,,,,,4.0512,False,207.988627624618,False,2.0842,False,4.0929,False,2.0087,False,219.168999557978,False,3.8862,False,7.7659,False,,,3.8797,False,,,2.0601,False,,,,,4832.6665,0.2795,79,14:49:11.346,0.0718,0.0718,P,0,0,79,72,79,29.31,3,NE,0,0,0,
22,14,Sebastien Bourda,48,24.1772,0.5668,0.0066,T,214.416888638883,7,AJ Foyt Enterprises,Chevy,G,2.1568,False,,,,,3.9086,False,7.8493,False,,,,,,,3.9407,False,209.168248611404,False,2.0848,False,4.107,False,2.0222,False,218.049888837312,False,3.9349,False,7.9278,False,,,3.9929,False,,,2.1363,False,,,,,4838.5596,5.8931,79,14:49:17.239,3.0899,5.6415,P,0,0,79,72,79,29.31,3,NE,0,0,0,
1,48,Tony Kanaan,36,914.6299,,,P,5.66786631401401,6,Chip Ganassi Racing,Honda,G,2.1019,False,,,30.3468,False,4.1642,False,8.5138,False,,,,,,,4.3496,False,191.902468392535,False,2.3595,False,5.0085,False,2.649,False,155.70209870728,False,6.1032,False,,,110.359504018531,False,,,8.6194,False,,,0.499248795693679,False,891.9853,False,4845.1405,54.4559,79,14:49:23.820,0.2539,0.2539,P,0,0,79,72,79,29.31,3,NE,0,0,0,
2,5,Pato O'Ward,57,24.5314,0.0256,0.0256,T,211.32100083974,20,Arrow McLaren SP,Chevy,G,2.1579,False,,,,,4.1252,False,8.2103,False,,,,,,,4.0851,False,206.191521312233,False,2.1047,False,4.1286,False,2.0239,False,218.460860625643,False,3.9334,False,7.9077,False,,,3.9743,False,,,2.1269,False,,,,,4848.2485,9.6888,79,14:49:26.928,0.0247,0.0247,P,0,0,79,72,79,29.31,3,NE,0,0,0,
14,28,Ryan Hunter-Reay,37,25.4212,0.3463,0.0796,T,203.924283668749,3,Andretti Autosport,Honda,G,2.3108,False,,,,,4.1558,False,8.3015,False,,,,,,,4.1457,False,202.840909090909,False,2.1794,False,4.3847,False,2.2053,False,197.700691121744,False,4.2234,False,8.2884,False,,,4.065,False,,,2.1358,False,,,,,4848.6524,0.4039,79,14:49:27.331,0.0143,0.0143,P,0,0,79,72,79,29.31,3,NE,0,0,0,
4,9,Scott Dixon,39,25.1298,0.0482,0.0155,T,206.28894778311,2,Chip Ganassi Racing,Honda,G,2.2306,False,,,,,4.4472,False,8.7494,False,,,,,,,4.3022,False,198.96116634714,False,2.1671,False,4.2362,False,2.0691,False,214.36291581602,False,3.944,False,7.848,False,,,3.904,False,,,2.0656,False,,,,,4848.8167,0.1651,79,14:49:27.496,0.0425,0.0425,P,0,0,79,72,79,29.31,3,NE,0,0,0,
7,7,Felix Rosenqvist,50,25.0945,0.0866,0.0357,T,206.579130885254,11,Arrow McLaren SP,Chevy,G,2.2294,False,,,,,4.3838,False,8.633,False,,,,,,,4.2492,False,202.133442043756,False,2.1374,False,4.1778,False,2.0404,False,215.501629844259,False,4.0192,False,7.9654,False,,,3.9462,False,,,2.0889,False,,,,,4849.1344,0.3177,79,14:49:27.814,0.177,0.177,P,0,0,79,72,79,29.31,3,NE,0,0,0,
5,22,Simon Pagenaud,60,24.7721,0.0499,0.0017,T,209.267684209252,13,Team Penske,Chevy,G,2.1785,False,,,,,4.2942,False,8.4082,False,,,,,,,4.114,False,205.616735013593,False,2.1095,False,4.1753,False,2.0658,False,210.088978861635,False,4.0148,False,7.9402,False,,,3.9254,False,,,2.0699,False,,,,,4849.3735,0.2391,79,14:49:28.053,0.2391,0.2391,P,0,0,79,72,79,29.31,3,NE,0,0,0,
16,12,Will Power,49,24.9031,0.3928,0.0048,T,208.166854728929,6,Team Penske,Chevy,G,2.0916,False,,,,,4.1398,False,8.4888,False,,,,,,,4.349,False,196.028904654176,False,2.1955,False,4.2823,False,2.0868,False,213.180146180672,False,3.9805,False,7.9428,False,,,3.9623,False,,,2.0976,False,,,,,4850.2827,0.9092,79,14:49:28.962,0.4279,0.4279,P,0,0,79,72,79,29.31,3,NE,0,0,0,
9,29,James Hinchcliff,66,256.1345,0.1578,0.0074,T,20.2393664266235,1,Andretti Steinbrenner Autosport,Honda,G,,,2.07634057358015,False,,,,,,,17.8291,False,413.0594,False,34.8098,False,8.4283,False,128.685747242448,False,3.1347,False,5.771,False,2.6363,False,174.411787696396,False,4.6431,False,8.9744,False,,,4.3313,False,,,2.2353,False,,,,,4851.5736,1.2878,79,14:49:30.253,0.037,0.037,P,0,0,79,72,79,29.31,3,NE,0,0,0,
20,3,Scott McLaughlin,64,24.5192,0.4942,0.0524,T,211.426147672028,17,Team Penske,Chevy,G,2.1692,False,,,,,4.0262,False,8.1175,False,,,,,,,4.0913,False,204.683056600312,False,2.1205,False,4.1654,False,2.0449,False,216.190683816583,False,3.9586,False,7.9393,False,,,3.9807,False,,,2.1278,False,,,,,4853.234,1.6619,79,14:49:31.913,0.0185,0.0185,P,0,0,79,72,79,29.31,3,NE,0,0,0,
23,4,Dalton Kellett,80,25.544,0.6662,0.0994,T,202.943939868462,2,AJ Foyt Enterprises,Chevy,G,2.2906,False,,,,,4.447,False,8.8436,False,,,,,,,4.3966,False,195.745147494243,False,2.1997,False,4.3003,False,2.1006,False,211.292613636364,False,4.0086,False,7.9916,False,,,3.983,False,,,2.1179,False,,,,,4854.2403,1.0062,80,14:49:32.919,0.1029,0.1029,P,0,0,79,72,79,29.31,3,NE,0,0,0,
3,30,Takuma Sato,57,24.3554,0.0327,0.0071,T,212.848074759602,24,Rahal Letterman Lanigan Racing,Honda,G,2.0799,False,,,,,4.0364,False,8.167,False,,,,,,,4.1306,False,204.32224536984,False,2.1202,False,4.1585,False,2.0383,False,217.348951610939,False,3.9149,False,7.8504,False,,,3.9355,False,,,2.0996,False,,,,,4855.5207,1.2804,80,14:49:34.200,0.0086,0.0086,P,0,0,79,72,79,29.31,3,NE,0,0,0,
10,15,Graham Rahal,59,24.9751,0.1621,0.0043,T,207.566736469524,14,Rahal Letterman Lanigan Racing,Honda,G,2.0854,False,,,,,4.3016,False,8.5607,False,,,,,,,4.2591,False,198.135198135198,False,2.1783,False,4.2584,False,2.0801,False,213.40442829133,False,3.9869,False,7.9645,False,,,3.9776,False,,,2.1061,False,,,,,4856.5039,0.9832,80,14:49:35.183,0.0563,0.0563,P,0,0,79,72,79,29.31,3,NE,0,0,0,
24,51,Pietro Fittipald,68,25.9454,0.7472,0.0810,T,199.804204213464,31,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.1302,False,,,,,4.3354,False,8.8189,False,,,,,,,4.4835,False,191.675794085433,False,2.2414,False,4.4244,False,2.183,False,194.711695791609,False,4.3205,False,8.4267,False,,,4.1062,False,,,2.1452,False,,,,,4857.0518,0.5479,80,14:49:35.731,0.0101,0.0101,P,0,0,79,72,79,29.31,3,NE,0,0,0,
11,10,Alex Palou,76,25.1416,0.2233,0.0612,T,206.192127788208,19,Chip Ganassi Racing,Honda,G,2.1087,False,,,,,4.2127,False,8.5183,False,,,,,,,4.3056,False,198.425932101647,False,2.168,False,4.2407,False,2.0727,False,212.510119529501,False,4.1186,False,8.1602,False,,,4.0416,False,,,2.1137,False,,,,,4857.2165,0.1647,80,14:49:35.896,0.1647,0.1647,P,0,0,79,72,79,29.31,3,NE,0,0,0,
6,8,Marcus Ericsson,70,24.9769,0.0509,0.0010,T,207.551777842727,8,Chip Ganassi Racing,Honda,G,2.1336,False,,,,,4.2357,False,8.4307,False,,,,,,,4.195,False,203.298330334161,False,2.1214,False,4.188,False,2.0666,False,207.616078905741,False,4.1252,False,8.1267,False,,,4.0015,False,,,2.0979,False,,,,,4857.3636,0.1471,80,14:49:36.043,0.1471,0.1471,P,0,0,79,72,79,29.31,3,NE,0,0,0,
8,2,Josef Newgarden,45,24.8968,0.1504,0.0638,T,208.219530220751,5,Team Penske,Chevy,G,2.1208,False,,,,,4.2201,False,8.3691,False,,,,,,,4.149,False,206.558970561007,False,2.1062,False,4.1883,False,2.0821,False,213.236172500299,False,4.0663,False,8.1047,False,,,4.0384,False,,,2.1139,False,,,,,4857.5633,0.2,80,14:49:36.242,0.1468,0.1902,P,0,0,79,72,79,29.31,3,NE,0,0,0,
19,20,Ed Carpenter,55,68.2397,0.4418,0.0092,P,75.967508649657,1,Ed Carpenter Racing,Chevy,G,,,59.5929992667291,False,,,,,,,18.0513,False,39.308,False,,,8.6099,False,118.01652892562,False,3.4055,False,6.3234,False,2.9179,False,152.827959382866,False,6.5718,False,,,108.81823916396,False,,,8.3615,False,,,20.8044783875474,False,28.9356,False,4858.9223,13.7826,80,14:49:37.601,0.1479,0.1479,P,0,0,79,72,79,29.31,3,NE,0,0,0,
22,14,Sebastien Bourda,49,24.155,0.5668,0.0066,T,214.613951562823,8,AJ Foyt Enterprises,Chevy,G,2.1558,False,,,,,3.9034,False,7.832,False,,,,,,,3.9286,False,209.492289275403,False,2.0812,False,4.103,False,2.0218,False,218.167151482559,False,3.9368,False,7.9277,False,,,3.9909,False,,,2.1365,False,,,,,4862.7146,5.1502,80,14:49:41.394,5.1287,5.1502,P,0,0,79,72,79,29.31,3,NE,0,0,0,
14,28,Ryan Hunter-Reay,38,24.9074,0.3463,0.0796,T,208.130916916258,4,Andretti Autosport,Honda,G,2.1285,False,,,,,4.1437,False,8.3372,False,,,,,,,4.1935,False,200.188412623646,False,2.1667,False,4.2552,False,2.0885,False,211.678485876242,False,4.0177,False,8.0432,False,,,4.0255,False,,,2.1433,False,,,,,4873.5598,10.8457,80,14:49:52.239,0.1244,0.1244,P,0,0,79,72,79,29.31,3,NE,0,0,0,
4,9,Scott Dixon,40,24.7737,0.0482,0.0155,T,209.254168735393,3,Chip Ganassi Racing,Honda,G,2.1229,False,,,,,4.2862,False,8.4862,False,,,,,,,4.2,False,203.196502971109,False,2.131,False,4.1818,False,2.0508,False,216.13309439628,False,3.9457,False,7.8767,False,,,3.931,False,,,2.1061,False,,,,,4873.5904,0.0306,80,14:49:52.269,0.0306,0.0306,P,0,0,79,72,79,29.31,3,NE,0,0,0,
7,7,Felix Rosenqvist,51,24.6188,0.0866,0.0357,T,210.570783303817,12,Arrow McLaren SP,Chevy,G,2.0956,False,,,,,4.1679,False,8.4533,False,,,,,,,4.2854,False,201.430892841022,False,2.1457,False,4.1984,False,2.0527,False,214.249705931776,False,3.9158,False,7.7881,False,,,3.8723,False,,,2.0834,False,,,,,4873.7532,0.1628,80,14:49:52.432,0.101,0.101,P,0,0,79,72,79,29.31,3,NE,0,0,0,
2,5,Pato O'Ward,58,27.1388,0.0256,0.0256,T,191.018025852285,21,Arrow McLaren SP,Chevy,G,2.1424,False,,,,,4.0563,False,8.2721,False,,,,,,,4.2158,False,189.570943075616,False,2.4974,False,5.1177,False,2.6203,False,167.637114951165,False,4.9344,False,9.3676,False,,,4.4332,False,,,2.239,False,,,,,4875.3873,1.6322,80,14:49:54.066,0.0645,0.0645,P,0,0,79,72,79,29.31,3,NE,0,0,0,
5,22,Simon Pagenaud,61,26.1024,0.0499,0.0017,T,198.602427363001,14,Team Penske,Chevy,G,2.122,False,,,,,4.2159,False,8.3886,False,,,,,,,4.1727,False,204.373711930387,False,2.1342,False,4.3546,False,2.2204,False,184.652625481028,False,4.6504,False,9.0119,False,,,4.3615,False,,,2.2253,False,,,,,4875.4759,0.0886,80,14:49:54.155,0.0886,0.0886,P,0,0,79,72,79,29.31,3,NE,0,0,0,
16,12,Will Power,50,25.5589,0.3928,0.0048,T,202.825630211003,7,Team Penske,Chevy,G,2.0895,False,,,,,3.9483,False,8.2426,False,,,,,,,4.2943,False,198.71752053971,False,2.1674,False,4.3388,False,2.1714,False,195.086231393036,False,4.4709,False,8.7155,False,,,4.2446,False,,,2.1725,False,,,,,4875.8416,0.3659,80,14:49:54.521,0.1304,0.1304,P,0,0,79,72,79,29.31,3,NE,0,0,0,
13,27,Alexander Rossi,22,305.068,0.2667,0.0331,T,16.9929327231961,1,Andretti Autosport,Honda,G,,,1.70145683075846,False,,,,,,,18.0555,False,409.5507,False,34.9786,False,8.4756,False,127.814057398178,False,3.1452,False,5.7922,False,2.647,False,173.183273503444,False,4.6381,False,8.9326,False,,,4.2945,False,,,2.1983,False,,,,,4876.4297,0.5881,80,14:49:55.109,0.0553,0.2926,P,0,0,79,72,79,29.31,3,NE,0,0,0,
9,29,James Hinchcliff,67,25.0263,0.1578,0.0074,T,207.142086524976,2,Andretti Steinbrenner Autosport,Honda,G,2.2057,False,,,,,4.1258,False,8.3193,False,,,,,,,4.1935,False,201.181164483917,False,2.1538,False,4.2212,False,2.0674,False,213.967203682394,False,4.129,False,8.1727,False,,,4.0437,False,,,2.1074,False,,,,,4876.5999,0.1712,80,14:49:55.279,0.1712,0.1712,P,0,0,79,72,79,29.31,3,NE,0,0,0,
20,3,Scott McLaughlin,65,24.0407,0.4942,0.0524,T,215.634320132109,18,Team Penske,Chevy,G,2.1297,False,,,,,3.8871,False,7.8954,False,,,,,,,4.0083,False,208.255553481426,False,2.0855,False,4.1021,False,2.0166,False,219.287469287469,False,3.9032,False,7.8269,False,,,3.9237,False,,,2.0866,False,,,,,4877.2747,0.6759,80,14:49:55.954,0.6759,0.6759,P,0,0,79,72,79,29.31,3,NE,0,0,0,
23,4,Dalton Kellett,81,24.3747,0.6662,0.0994,T,212.67954067127,3,AJ Foyt Enterprises,Chevy,G,2.1184,False,,,,,3.9091,False,8.0194,False,,,,,,,4.1103,False,204.4767228739,False,2.1189,False,4.1572,False,2.0383,False,217.698856013855,False,3.9661,False,7.9585,False,,,3.9924,False,,,2.1212,False,,,,,4878.615,1.3403,81,14:49:57.294,0.995,0.995,P,0,0,79,72,79,29.31,3,NE,0,0,0,
3,30,Takuma Sato,58,24.3747,0.0327,0.0071,T,212.67954067127,25,Rahal Letterman Lanigan Racing,Honda,G,2.1034,False,,,,,3.9628,False,8.1376,False,,,,,,,4.1748,False,202.739539321248,False,2.1345,False,4.1844,False,2.0499,False,216.248303934871,False,3.926,False,7.8545,False,,,3.9285,False,,,2.0948,False,,,,,4879.8954,1.2804,81,14:49:58.574,1.2654,1.2654,P,0,0,79,72,79,29.31,3,NE,0,0,0,
10,15,Graham Rahal,60,25.2752,0.1621,0.0043,T,205.102234601507,15,Rahal Letterman Lanigan Racing,Honda,G,2.1065,False,,,,,3.8553,False,8.3503,False,,,,,,,4.495,False,187.338636888394,False,2.2984,False,4.4753,False,2.1769,False,204.838080374561,False,4.0967,False,8.1819,False,,,4.0852,False,,,2.1612,False,,,,,4881.7791,1.8837,81,14:50:00.458,0.1262,0.9832,P,0,0,79,72,79,29.31,3,NE,0,0,0,
24,51,Pietro Fittipald,69,25.2205,0.7472,0.0810,T,205.547074800262,32,Dale Coyne Racing w/Rick Ware Racing,Honda,G,2.1239,False,,,,,4.0913,False,8.4134,False,,,,,,,4.3221,False,195.133149678604,False,2.2054,False,4.2978,False,2.0924,False,210.034593933118,False,4.1467,False,8.2449,False,,,4.0982,False,,,2.1405,False,,,,,4882.2723,0.4936,81,14:50:00.951,0.4509,0.4509,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
11,10,Alex Palou,77,25.3393,0.2233,0.0612,T,204.583394174267,20,Chip Ganassi Racing,Honda,G,2.1923,False,,,,,4.236,False,8.3892,False,,,,,,,4.1532,False,203.553345801213,False,2.1198,False,4.1692,False,2.0494,False,209.168248611404,False,4.3172,False,8.4504,False,,,4.1332,False,,,2.1382,False,,,,,4882.5558,0.2836,81,14:50:01.235,0.0787,0.0787,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
6,8,Marcus Ericsson,71,25.3463,0.0509,0.0010,T,204.526893471631,9,Chip Ganassi Racing,Honda,G,2.1985,False,,,,,4.3803,False,8.5933,False,,,,,,,4.213,False,201.932214127336,False,2.132,False,4.1868,False,2.0548,False,210.034593933118,False,4.1965,False,8.2543,False,,,4.0578,False,,,2.1134,False,,,,,4882.7099,0.1541,81,14:50:01.389,0.1471,0.1471,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
8,2,Josef Newgarden,46,25.3086,0.1504,0.0638,T,204.83155923283,6,Team Penske,Chevy,G,2.2017,False,,,,,4.3491,False,8.5808,False,,,,,,,4.2317,False,200.782884524533,False,2.1427,False,4.224,False,2.0813,False,208.630402767713,False,4.1554,False,8.1611,False,,,4.0057,False,,,2.141,False,,,,,4882.8719,0.1598,81,14:50:01.551,0.1344,0.1598,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
1,48,Tony Kanaan,37,42.6824,,,T,121.455213390062,1,Chip Ganassi Racing,Honda,G,,,59.664180954202,False,,,,,,,17.9696,False,431.4863,False,34.9802,False,8.4728,False,127.232811096697,False,3.1539,False,5.7992,False,2.6453,False,174.599448324432,False,4.6444,False,8.9739,False,,,4.3295,False,,,2.2375,False,,,,,4887.8229,4.9505,81,14:50:06.502,0.7526,3.4777,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
22,14,Sebastien Bourda,50,25.4102,0.5668,0.0066,T,204.012561884598,9,AJ Foyt Enterprises,Chevy,G,2.1557,False,,,,,3.9033,False,7.8741,False,,,,,,,3.9708,False,,,2.0983,False,4.1432,False,2.0449,False,210.306800508978,False,4.6493,False,9.0146,False,,,4.3653,False,,,2.2226,False,,,,,4888.1248,0.3019,81,14:50:06.804,0.2761,0.2761,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
4,9,Scott Dixon,41,24.9675,0.0482,0.0155,T,207.629918894563,4,Chip Ganassi Racing,Honda,G,2.1254,False,,,,,4.1314,False,8.3804,False,,,,,,,4.249,False,200.287246695541,False,2.1655,False,4.2576,False,2.0921,False,211.623275003557,False,4.0226,False,8.0535,False,,,4.0309,False,,,2.1506,False,,,,,4898.5579,10.4331,81,14:50:17.237,0.0306,0.0306,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
7,7,Felix Rosenqvist,52,25.1312,0.0866,0.0357,T,206.277455911377,13,Arrow McLaren SP,Chevy,G,2.2393,False,,,,,4.3183,False,8.5558,False,,,,,,,4.2375,False,202.032777978993,False,2.1668,False,4.2598,False,2.093,False,212.010357032568,False,3.9997,False,7.9683,False,,,3.9686,False,,,2.108,False,,,,,4898.8844,0.3265,81,14:50:17.564,0.0361,0.0361,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
14,28,Ryan Hunter-Reay,39,25.7942,0.3463,0.0796,T,200.975413077358,5,Andretti Autosport,Honda,G,2.1666,False,,,,,4.2764,False,8.707,False,,,,,,,4.4306,False,192.266264541146,False,2.2456,False,4.4386,False,2.193,False,199.401237739896,False,4.2163,False,8.3378,False,,,4.1215,False,,,2.1442,False,,,,,4899.354,0.47,81,14:50:18.033,0.0106,0.0106,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
2,5,Pato O'Ward,59,24.0397,0.0256,0.0256,T,215.643290057696,22,Arrow McLaren SP,Chevy,G,2.2074,False,,,,,3.977,False,7.9405,False,,,,,,,3.9635,False,210.143391961574,False,2.0729,False,4.078,False,2.0051,False,220.539178136351,False,3.8831,False,7.7605,False,,,3.8774,False,,,2.0533,False,,,,,4899.427,0.073,81,14:50:18.106,0.0729,0.073,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
16,12,Will Power,51,25.3882,0.3928,0.0048,T,204.189347807249,8,Team Penske,Chevy,G,2.2808,False,,,,,4.4736,False,8.8131,False,,,,,,,4.3395,False,198.71752053971,False,2.1729,False,4.2524,False,2.0795,False,213.460572576595,False,3.9738,False,7.9337,False,,,3.9599,False,,,2.1082,False,,,,,4901.2298,1.8026,81,14:50:19.909,0.2508,0.2508,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
13,27,Alexander Rossi,23,25.2378,0.2667,0.0331,T,205.406176449611,2,Andretti Autosport,Honda,G,2.1658,False,,,,,4.363,False,8.6745,False,,,,,,,4.3115,False,198.523033120537,False,2.171,False,4.2389,False,2.0679,False,214.703264451875,False,4.0304,False,8.0376,False,,,4.0072,False,,,2.121,False,,,,,4901.6675,0.4377,81,14:50:20.347,0.125,0.125,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
9,29,James Hinchcliff,68,25.5688,0.1578,0.0074,T,202.747098025719,3,Andretti Steinbrenner Autosport,Honda,G,2.1363,False,,,,,4.4746,False,8.879,False,,,,,,,4.4044,False,196.028904654176,False,2.192,False,4.2624,False,2.0704,False,214.930764599639,False,4.0458,False,8.1524,False,,,4.1066,False,,,2.1387,False,,,,,4902.1687,0.5012,81,14:50:20.848,0.1407,0.1407,P,0,0,79,72,79,29.31,3,ENE,0,0,0,
